ID,SMILES
hop_378,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[N@H+]([C@@H](CO[C@@H]3C)CN(C[C@H]45)C[C@H](N5)CC4)[C@]3(C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](C)OC[C@@H](C)[NH2+]1
hop_379,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@H](O3)[C@@H](C4)OC(=O)[C@H](S(=O)(=O)CN(C[C@H]56)C[C@H](N6)CC5)[C@]34C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@H]([C@H]12)O[C@@H](C1)CC(=O)O2
hop_380,C#Cc1c(F)ccc(c12)cc(O)cc2Cc3c(=O)[nH]c(OC[C@@]45N(C[C@H](F)C4)CCC5)n[n+]3C(=O)N(C[C@H]67)C[C@H](N7)CC6 St 1 from Cc1c(=O)[nH]cn[nH+]1
hop_381,C1[C@@H](F)CN(CCC2)[C@]12COc(cc(c3)N(C[C@H]45)C[C@H](N5)CC4)c(c36)NC(=N\O)\[C@@H](C6)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from C1C/C(=N\O)Nc(c12)cccc2
hop_382,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H](NC(C)(C)C3)[C@@H]([N@@H+]34)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)C[C@@H](C4)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1NC(C)(C)C[N@@H+]([C@@H]12)CCCC2
hop_383,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]([C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@H]6[C@@H]([C@@H]3[C@@H]([C@@H]67)C[NH2+]7)N(C)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1[NH2+][C@@H]([C@@H]12)[C@@H]3C[C@H]2CC3
hop_384,C#Cc1c(F)ccc(c12)cc(O)cc2-c(c3)cn(c34)C[C@H](N(C[C@H]56)C[C@H](N6)CC5)/C4=N/OC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from c1ccn(c12)CCC\2=N\O
hop_385,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)cc(N(C[C@H]45)C[C@H](N5)CC4)c6c3C[C@H](N([C@]67C)CC[C@@H](O)C7)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from c1cccc(c1[C@]23C)CCN3CC[C@H](C2)O
hop_386,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@@H]3O)C[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H](C[NH2+]C6)[C@]36n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C1[NH2+]C[C@H]([C@@H]12)CCC[C@@H]2O
hop_387,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]3[C@@H](C#CCOC[C@@]45N(C[C@H](F)C4)CCC5)[N@@H+](C)C[C@H]([C@]36O)CCC[C@@H]6S(=O)(=O)CN(C[C@H]78)C[C@H](N8)CC7 St 3 from C1C[N@H+](C)C[C@@H]([C@@]12O)CCCC2
hop_388,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H](N3C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H](OC[C@H]3C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@H]1CO[C@H](C)CN1
hop_389,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H](/C(=N/O)C(=C(C)OC3=O)[C@@]34CN(C[C@H]56)C[C@H](N6)CC5)[C@@]4(C)CCC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from O=C1OC(C)=C([C@]12C)/C(=N\O)CC2(C)C
hop_390,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]3(C)[C@](C)(C[C@H]4N(C[C@H]56)C[C@H](N6)CC5)C(N=NC7)=C7[C@@]34n(cn8)cc8-c9cc(O)cc(c19)ccc(F)c1C#C St 1 from CC1(C)[C@H](CC2)C(CN=N3)=C3[C@@]12C
hop_391,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3[C@H](C(=O)[C@H]4N(C[C@H]56)C[C@H](N6)CC5)[C@H]([C@@H]7[C@@H]34)C[C@H](C7)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from O=C1C[C@@H](C2)[C@H]([C@@H]3[C@H]12)CCC3
hop_392,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@]3(N[C@](C)([C@H](C)OC3)CN(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](C)OC[C@@H](C)N1
hop_393,C#Cc1c(F)ccc(c12)cc(O)cc2CS(=O)(=O)NC3=NC(=O)N[C@@H]([C@H]3N(C[C@H]45)C[C@H](N5)CC4)C(=O)OC[C@@]67N(C[C@H](F)C6)CCC7 St 1 from NC1=NC(=O)NCC1
hop_394,C#Cc1c(F)ccc(c12)cc(O)cc2[C@](C3=O)(CNc(n34)c(c(n4)C)N(C[C@H]56)C[C@H](N6)CC5)CN7CCC(CC7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from Cc(c1)nn(c12)C(=O)[C@H](C)CN2
hop_395,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CN[N@H+]3[C@](C)(CN(C[C@H]45)C[C@H](N5)CC4)CCC[C@]3(C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)CCCC(C)(C)[NH+]1N
hop_396,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]3[C@@H](OC(=C3C#N)NS(=O)(=O)CN(C[C@H]45)C[C@H](N5)CC4)CN(C)C(=O)OC[C@@]67N(C[C@H](F)C6)CCC7 St 1 from N#CC1=C(N)OCC1
hop_397,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@@]34C[C@H](CCC4)N(C[C@H]56)C[C@H](N6)CC5)[N@H+](C)[C@@H]3Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from C[N@@H+](C1)[C@H](C)C12CCCCC2
hop_398,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H](N(C)CCC[N@H+]3C)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@H]1CN(C)CCC[N@@H+]1C
hop_399,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)[C@@H]([C@@H]3C[C@H]45)[C@@H](C4)C(=O)OC([C@H]5N(C[C@H]67)C[C@H](N7)CC6)[C@H]3OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from [C@@H]12C[C@H]3C[C@@H](C1)C(=O)OC(C2)C3
hop_400,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@H](C[N@H+]3C)[C@@H]4N(C[C@H]56)C[C@H](N6)CC5)C(C)(C)[C@H]([C@@H]34)CCc7cc(O)cc(c78)ccc(F)c8C#C St 2 from CC(C)(C1)C[C@@H](C[C@@H]12)[N@@H+](C)C2
hop_401,C1C[C@@H](N2)CN(C[C@H]12)[C@]34C[N@@H+](C)[C@H]5C[C@@H]([C@H]4C(=O)OC[C@@]67N(C[C@H](F)C6)CCC7)C[C@@H](C3)[C@@H]5c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1[C@@H](C2)[N@@H+](C)C[C@H](C3)C[C@@H]2C[C@@H]13
hop_402,C1[C@@H](F)CN(CCC2)[C@]12COCS(=O)(=O)n(c(c(c34)ccn(N)c3=O)N(C[C@H]56)C[C@H](N6)CC5)c4Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc1[nH]cc(c12)ccn(c2=O)N
hop_403,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C\3=N/O)C[N@@H+](C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H]3CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from O/N=C1\CC[NH2+]C1
hop_404,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(C)N=N[C@@](C)([C@]3(O)C(=O)N(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C(O)C(C)(C)N=N1
hop_405,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@@H](Nc(c34)cc(Cl)c(Cl)c3)[C@](C)([N@H+]4C(=O)N(C[C@H]56)C[C@H](N6)CC5)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N1CC(C)(C)[NH2+]c(c12)cc(Cl)c(Cl)c2
hop_406,C#Cc1c(F)ccc(c12)cc(O)cc2Cc3[nH+]c([O-])c(N(C[C@H]45)C[C@H](N5)CC4)n3S(=O)(=O)COC[C@@]67N(C[C@H](F)C6)CCC7 St 1 from Cc1[nH]cc([O-])[nH+]1
hop_407,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3C[C@H](O4)[C@@]([C@@H]([C@@]345)CC(=O)OC5)(N(C[C@H]67)C[C@H](N7)CC6)CN8CCC(CC8)c9cc(O)cc(c19)ccc(F)c1C#C St 1 from C1C[C@H](O2)[C@@H](C)[C@@H]([C@@]123)CC(=O)OC3
hop_408,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](CO3)C(=O)[C@H](N(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@]3(C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)CC(=O)CCO1
hop_409,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)Cn(c3=O)nc(C)c(c34)[C@H](N(C[C@H]56)C[C@H](N6)CC5)C[C@@H](C4)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from Cc1nn(C)c(=O)c(c12)CCCC2
hop_410,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)C[C@H](O[C@H](C)[C@H](C3=O)N(C[C@H]45)C[C@H](N5)CC4)[C@]36CCCC[C@@H]6S(=O)(=O)COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C1O[C@@H](C)CC(=O)C12CCCCC2
hop_411,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]3S(=O)(=O)[C@H]([C@@H]([C@@H]34)[C@H](ON4)C(=O)N(C[C@H]56)C[C@H](N6)CC5)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1S(=O)(=O)C[C@@H]([C@@H]12)NOC2
hop_412,c1c(Cl)ccc(O2)c1[C@](O)(C)C[C@@]23[C@@H](OC[C@@]45N(C[C@H](F)C4)CCC5)C[C@@H](N(C[C@H]67)C[C@H](N7)CC6)C[C@@H]3n(cn8)cc8-c9cc(O)cc(c19)ccc(F)c1C#C St 1 from c1c(Cl)ccc(O2)c1[C@](C)(O)CC23CCCCC3
hop_413,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)Cc(c3[O-])c(=O)[nH+]c(n34)c(N(C[C@H]56)C[C@H](N6)CC5)cc(c4)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from [nH+]1c(=O)c(C)c([O-])n(c12)cccc2
hop_414,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]3(C)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@H](N[C@@H]3C)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@H](C)NCC1
hop_415,C1C[C@@H](N2)CN(C[C@H]12)C(=O)N(C)CC/N=c(s3)\n(nc3OC[C@@]45N(C[C@H](F)C4)CCC5)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C/N=c1\[nH]ncs1
hop_416,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3[C@H](CN4C)[C@H]([C@H](C[C@H]4C[C@H]35)[C@@H]5N(C[C@H]67)C[C@H](N7)CC6)n(cn8)cc8-c9cc(O)cc(c19)ccc(F)c1C#C St 1 from C1[C@@H](C2)N(C)C[C@H](C3)C[C@@H]2C[C@@H]13
hop_417,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C3)C(=O)[C@@](O)([C@H]4[C@@H](C5(C)C)[C@]35N(C[C@H]67)C[C@H](N7)CC6)C[C@H]([C@@H]4C)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O=C1CC[C@@H](C2(C)C)[C@@H]2[C@@H]([C@@]13O)[C@H](C)CC3
hop_418,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@H](C(=O)C3)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H]([C@H](C6)CC7)[C@@H]3[C@@]67c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1C(=O)[C@@H](C)C[C@H]([C@H]12)[C@H]3C[C@@H]2CC3
hop_419,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]([N@H+](C)C[C@@H]3C)[C@H](CN(C[C@H]45)C[C@H](N5)CC4)[C@@]3(C#C)OC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C#C[C@@]1(O)[C@H](C)C[N@H+](C)C[C@H]1C
hop_420,C1[C@@H](F)CN(CCC2)[C@]12COc(c3CCN4)cc(N(C[C@H]56)C[C@H](N6)CC5)c(c3[C@@H]47)CN(C)[C@@H]7C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CN[C@H]2CN(C)Cc3cccc1c23
hop_421,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CC[N@@H+](C[C@@H]([C@@]34CN(C)NC(O4)=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C3)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from O=C(O1)NN(C)C[C@]12CC[N@@H+](C)CC2
hop_422,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]3[C@H](CCN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H](Cc(c36)noc6C)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc1onc(c12)C[C@@H](C)[C@@H](C)C2
hop_423,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@H]([NH2+]3)CN(C[C@H]45)C[C@H](N5)CC4)C(=O)C[C@@]3(C)\C=C\Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O=C1C[C@@H](C)[NH2+][C@H](C)C1
hop_424,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)O[C@@]([C@H](C3)C4)(C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H](OC7=O)[C@@H]3[C@@]47c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O=C1O[C@@H]([C@H]2[C@@H]13)[C@@H](O)[C@H](C3)C2
hop_425,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H](Cn(c34)nc([nH+]3)N(C[C@H]56)C[C@H](N6)CC5)CN4CC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from [nH+]1cnn(c12)CCCN2
hop_426,C1[C@@H](F)CN(CCC2)[C@]12COc(cc3N(C[C@H]45)C[C@H](N5)CC4)n(c36)CC(=O)N([C@@H]6C)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H]1N(C)C(=O)Cn(c12)ccc2
hop_427,N#C[C@@H]1C(=O)N[C@H](C)C[C@]12[C@H](OC[C@@]34N(C[C@H](F)C3)CCC4)[C@H]([C@H]2N(C[C@H]56)C[C@H](N6)CC5)N7CCC(CC7)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CCC12[C@H](C#N)C(=O)N[C@H](C)C2
hop_428,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C[NH2+]C3)[C@@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)NCC[C@@H]4C#CCc7cc(O)cc(c78)ccc(F)c8C#C St 2 from C1[NH2+]CC[C@@H]([C@@H]12)NCCC2
hop_429,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)C[C@@](C)(C(=O)CC3)[C@H]4CC[C@H]([C@]([C@]345)(COC5)N(C[C@H]67)C[C@H](N7)CC6)OC[C@@]89N(C[C@H](F)C8)CCC9 St 2 from C1CC(=O)C(C)(C)[C@H]2CCC[C@H]([C@]123)COC3
hop_430,C1C[C@@H](N2)CN(C[C@H]12)[C@@H]3COC[C@]34CCN(C[C@@H]4N(C)C(=O)OC[C@@]56N(C[C@H](F)C5)CCC6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from C1OCCC12CCNCC2
hop_431,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C(=C3N)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)C(=C36)CCC[C@@H]6Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H]1CCCC(=C12)CC=C2N
hop_432,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]([C@@H]3[NH3+])N(C[C@H]45)C[C@H](N5)CC4)[C@@H](CN(C)C6)[C@@]36NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 4 from CN(C1)C[C@@H]([C@H]12)CCC[C@@H]2[NH3+]
hop_433,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@](c(c34)[nH]nc3)(N(C4=O)CC(=O)N(C[C@H]56)C[C@H](N6)CC5)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from O=C1N(C)[C@H](C)c(c12)[nH]nc2
hop_434,O=c1nc(C)[nH]c2c1C[C@H](OC[C@@]34N(C[C@H](F)C3)CCC4)[C@H]([C@]25N(C[C@H]67)C[C@H](N7)CC6)C[N@H+](C)[C@H]5S(=O)(=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from O=c1nc(C)[nH]c2c1CC[C@@H]([C@@H]23)C[N@@H+](C)C3
hop_435,C1[C@@H](F)CN(CCC2)[C@]12COc(c(F)c3N(C[C@H]45)C[C@H](N5)CC4)c(Cl)c(c36)oc(n6)NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Nc(o1)nc(c12)cc(F)cc2Cl
hop_436,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@H]([C@H](C3)N(C[C@H]45)C[C@H](N5)CC4)[C@H](c(c36)sc([nH+]6)N)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C[C@@H](C)Cc(c12)sc(N)[nH+]2
hop_437,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](C)(C(=O)C3)NC[C@]3(S(=O)(=O)CN(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C(=O)C[C@@H](C)CN1
hop_438,C1[C@@H](F)CN(CCC2)[C@]12COCC(C(=O)[C@@H](C)C3=O)=C(N34)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C4)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1C(=O)[C@H](C)C(=O)N(C=12)CCC2
hop_439,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@]34[C@@H]5[C@@H]6[C@@]3(N(C[C@H]78)C[C@H](N8)CC7)C[C@@H]9[C@H]4[C@H]([C@H]5[C@@H]9C6=O)c1cc(O)cc(c12)ccc(F)c2C#C St 1 from [C@@H]12[C@H]3[C@H]4[C@@H]1C[C@@H]5[C@H]4C[C@H]3[C@@H]5C2=O
hop_440,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H](C3)[C@]34C[C@H]5C[C@@H](C4)[C@@H](N(C[C@H]67)C[C@H](N7)CC6)C(=O)[C@@H]5OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from C1CC12C[C@@H]3CC(=O)C[C@H](C2)C3
hop_441,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]([C@@H](C3)[C@H]([C@@H](C(O4)=O)[C@H]5[C@H]34)N(C[C@H]67)C[C@H](N7)CC6)[C@@H]5C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from O=C1O[C@H]([C@@H]2[C@H]13)C[C@@H](C3)CC2
hop_442,C1[C@@H](F)CN(CCC2)[C@]12CO[C@](C)([C@@]3(C#C)N(C[C@H]45)C[C@H](N5)CC4)CN(C[C@H]3C)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 2 from C#C[C@H]1[C@H](C)CNC[C@H]1C
hop_443,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CC3=C(CN(C[C@H]45)C[C@H](N5)CC4)C[C@@H](C)[C@@H](CC3)C(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1=CCCC[C@H](C)C1
hop_444,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@H]34)C(C)(C)[C@](C)([C@H](CN4C)[C@@H]3N(C[C@H]56)C[C@H](N6)CC5)n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 2 from C[C@H]1C(C)(C)C[C@H](C[C@H]12)N(C)C2
hop_445,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@]3(C)CN(C[C@H]45)C[C@H](N5)CC4)CC(=O)C[C@H](C3)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C[C@@H](C)CC(=O)CC1
hop_446,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N([C@@H]3C(=O)N(C[C@H]45)C[C@H](N5)CC4)C(=O)[C@H](O)[C@]3(C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](O)C(=O)NC1
hop_447,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C3)C[C@H](C4)[N@@H+](C[C@@]34N(C[C@H]56)C[C@H](N6)CC5)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[N@@H+](C1)[C@H](C[C@H]12)CCC2
hop_448,C1[C@@H](F)CN(CCC2)[C@]12COc3c(F)c(N(C[C@H]45)C[C@H](N5)CC4)c(c6c37)[nH]cc6[C@@H](CNC7=O)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from c12c3c[nH]c1cc(F)cc2C(=O)NCC3
hop_449,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]([C@H](N3)CNS(=O)(=O)CN(C[C@H]45)C[C@H](N5)CC4)Cn(c36)nc[n+]6C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@@H](N1)CCn(c12)nc[nH+]2
hop_450,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[N@H+](C[C@H]3C(=O)N(C[C@H]45)C[C@H](N5)CC4)C[C@H](C[C@@H]3C#N)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#C[C@@H]1CCC[N@@H+](C)CC1
hop_451,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]([C@H](C)[C@@H](C)C3)[C@]34[NH2+]C[C@@H]([C@H](C4)CN(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@H](C1)[C@H](C)C[C@]12CCCC[NH2+]2
hop_452,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@H](CN([C@H]36)CC[NH2+]C6)n(cn7)cc7-c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1[NH2+]CCN([C@@H]12)CCCCC2
hop_453,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@H]3N(C[C@H]45)C[C@H](N5)CC4)C(=O)C(=C36)[C@H](c7c(N6)[nH][nH]c7=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1CCC(=O)C([C@H]2C)=C1Nc(c23)[nH][nH]c3=O
hop_454,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]([C@@]34CN(C[C@H]56)C[C@H](N6)CC5)C[C@H]7C[C@@H](C4)C[C@@H](C3)[C@@H]7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@@]12C[C@H]3C[C@@H](C1)C[C@H](C3)CC2
hop_455,C1[C@@H](F)CN(CCC2)[C@]12COc3[nH+]cn(c(=O)c3CN(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from Cc1c(=O)n(C)c[nH+]c1
hop_456,C1[C@@H](F)CN(CCC2)[C@]12COC3CN(C3)C[C@](Cc(c45)c(C#N)c(s5)N)(N[C@@]4(C)CN(C[C@H]67)C[C@H](N7)CC6)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from N#Cc1c(N)sc(c12)C(C)(C)NC(C)(C)C2
hop_457,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[n+](n(C)c3N)c(c34)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)CN(C)[C@@H]4CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Nc1n(C)[nH+]c(c12)CCN(C)C2
hop_458,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@]34C([C@H]([C@@H](C)CC3)N(C[C@H]56)C[C@H](N6)CC5)=NN=C4Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from N1N=C(C)[C@@H](C=12)CC[C@H](C)C2
hop_459,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@](C)([C@@H]([NH2+]3)CC(=O)OC[C@@]45N(C[C@H](F)C4)CCC5)N(C)c(c36)cc(F)c(F)c6NS(=O)(=O)CN(C[C@H]78)C[C@H](N8)CC7 St 1 from CN1C(C)(C)C[NH2+]c(c12)cc(F)c(F)c2
hop_460,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]3C[C@](C[C@@H](C4)C5)([C@H]4[C@@]35N(C[C@H]67)C[C@H](N7)CC6)OC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 2 from O[C@]12[C@H]3[C@@H](CC2)C[C@@H](C1)C3
hop_461,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@H]([C@H]([N@H+]34)C[C@@H](CC4)N(C[C@H]56)C[C@H](N6)CC5)N[C@@](C)(C3)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from C1NC(C)(C)C[N@@H+]([C@@H]12)CCCC2
hop_462,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H](C(=O)[C@H]3N(C[C@H]45)C[C@H](N5)CC4)N(C(=O)NC6=O)[C@@]36CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C(=O)CN([C@H]12)C(=O)NC2=O
hop_463,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@]3(C)C([C@@H]34)=C(C)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)[C@H](C4)N(C)C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from CC1(C)[C@H](C1=2)CCCC2C
hop_464,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@](C)(C(=O)C[C@@H]3OC[C@@]45N(C[C@H](F)C4)CCC5)[C@@H]6CCC[C@@H]([C@@]367)CO[C@H]7CC(=O)N(C[C@H]89)C[C@H](N9)CC8 St 5 from C1CC(=O)C(C)(C)[C@H]2CCC[C@H]([C@]123)COC3
hop_465,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]34N(CC[C@@H]3N(C[C@H]56)C[C@H](N6)CC5)CC[C@@H]4S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1CCN(C12C)CCC2
