ID,SMILES,Kd,IC50,erk_IC50,log_Kd,log_IC50,log_erk_IC50,binding_energy,uncertainty,RMSD,CNNscore,CNNaffinity,CNNvariance
646_43,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)OC)OCC21CCCN1CC(C2)F,57.6,90.1,16667.0,4.053522741312942,4.500920275602077,9.721185996142164,-11.62254,-1.4751,0.72162,0.62189,7.91384,0.07084
646_44,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)F)OCC21CCCN1CC(C2)F,43.9,43.5,9030.0,3.7819145478715326,3.7727611679796693,9.108307647518451,-12.41052,-1.05034,0.6669,0.73226,7.97302,0.06386
646_45,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCC21CCCN1CC(C2)F,1.9,2.6,1361.0,0.6418591493164392,0.9555152911738861,7.2159750099990045,-11.97397,-1.10411,0.44772,0.68657,7.70983,0.11016
646_46,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,,4.4,4570.0,,1.4816068136489056,8.427268486076434,-7.59479,-1.91151,1.67076,0.36028,6.09994,0.12556
646_47,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,,1.0,537.0,,9.999950000398841e-06,6.285998113130838,-7.3157,-1.518,1.74487,0.31524,5.78284,0.0753
646_48,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,,5.5,5223.0,,1.7047499104185904,8.560827230350906,-12.38403,-0.54167,1.02627,0.67443,8.01754,0.26123
646_51,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)C(F)(F)F,,16.9,16667.0,,2.827314213644829,9.721185996142164,-7.34529,-1.49556,1.0272,0.55714,6.71474,0.40159
646_52,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,250128.2,361.4,14931.0,12.429728865447375,5.889985405828299,9.611194868196412,-11.67181,-0.93706,0.94148,0.55705,7.65221,0.09918
646_53,C(C1=CC=CC=C1)N1CC=2N=C(N=C(C2CC1=O)N1C[C@H]2CC[C@@H](C1)N2)OC[C@H]2N(CCC2)C,1000000.0,5259.0,,13.815510557974273,8.567696175490846,,-6.6582,-1.18279,0.96071,0.62026,6.05115,0.0605
646_57,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC=C12,98461.5,10000.0,,11.49742088791075,9.210340372976182,,-12.17168,-0.60543,1.09402,0.64767,7.66057,0.13155
646_58,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC(=C12)Cl,438.1,282.9,16667.0,6.082447217645691,5.6450935136557,9.721185996142164,-11.59612,-0.87567,0.91542,0.6273,7.70379,0.10927
646_59,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=NC2=CC=CC=C12)N,597845.6,7500.0,,13.301087805631758,8.922658300857735,,-6.2207,-0.99085,2.0955,0.51338,6.27853,0.25769
646_60,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=CC2=CC=CC=C12)N,,10000.0,,,9.210340372976182,,-6.76017,-1.14802,1.35516,0.41713,6.13649,0.19236
646_61,CC12CN(CC(CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,175.5,184.3,6876.0,5.167639099885975,5.216564918935136,8.835792367957074,-7.20859,-1.14289,1.27458,0.28648,5.61029,0.08807
646_62,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,8.1,1.0,1936.0,2.091865296245532,9.999950000398841e-06,7.568379273001812,-13.08718,-0.87428,0.6956,0.71019,8.10889,0.10735
646_63,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,12.3,5.1,6581.0,2.5096000753861714,1.6292425005126714,8.791941989975644,-12.90871,-0.58293,0.78544,0.72298,8.03425,0.145
646_64,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)C)C(F)(F)F,67.3,13.0,16667.0,4.209160385239081,2.56495012669201,9.721185996142164,-12.41858,-0.43642,0.95358,0.62597,7.92101,0.22093
646_65,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,18.2,15.2,16667.0,2.901422143533148,2.7212960857467507,9.721185996142164,-13.30792,-0.78692,0.37125,0.79368,8.06574,0.11607
646_66,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(CC)CC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,4.6,2209.0,,1.5260584774057295,7.700295207947052,-5.2169,-4.36279,2.52232,0.3425,6.27279,0.69502
646_67,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CC2N(CCS(C2)(=O)=O)C(=O)[O-])CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,1.5,150.0,,0.4054717747526089,5.01063536076292,-6.58154,-2.34557,1.55404,0.53509,6.49953,0.2818
646_68,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)OC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,5.9,1332.0,,1.7749540458254915,7.194436858607841,-5.62936,-3.7111,3.88938,0.31125,6.29783,0.56166
646_69,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)C)O,38443.4,10000.0,,10.55694230896466,9.210340372976182,,-6.96091,-1.46264,1.47719,0.38735,5.62444,0.06739
646_70,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC=C12,2100.0,1118.9,,7.649692628473419,7.020101347751025,,-7.50847,-1.08891,1.29889,0.5638,7.26095,0.27335
646_71,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCCC12,4217.1,1780.0,,8.346902969377128,7.484368648904108,,-12.11766,-0.67133,1.04955,0.66251,7.68817,0.12833
646_72,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)F,922.5,226.3,16667.0,6.8270873867547905,5.42186159682862,9.721185996142164,-7.22699,-1.42999,1.23042,0.44084,6.05435,0.15267
646_73,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)F,3161.7,1101.0,,8.058865139770855,7.003974145805332,,-8.47682,-0.88656,2.655,0.85277,7.26865,0.2338
646_74,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=C(C2=CC=CC(=C12)Cl)Br,41604.3,10000.0,,10.635958806532496,9.210340372976182,,-11.76303,-0.76444,0.94418,0.65756,7.86157,0.08357
646_75,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1C(F)(F)F)F,170483.5,10000.0,16667.0,12.046393796887893,9.210340372976182,9.721185996142164,-10.64949,-0.41116,0.49855,0.54639,7.47185,0.27985
646_76,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C(=CC=C1F)F)C(F)F,97014.9,10000.0,16667.0,11.48261985403948,9.210340372976182,9.721185996142164,-11.75271,-0.79585,1.03701,0.60442,7.7019,0.19599
646_77,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1F)O,264294.8,10000.0,,12.484820425824486,9.210340372976182,,-8.68432,-0.84668,0.82374,0.75458,6.42118,0.11219
646_78,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC2=CC=CC=C12)O,51441.4,10000.0,,10.848198574909727,9.210340372976182,,-12.32973,-0.45565,0.83542,0.6215,7.64341,0.20181
646_79,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCO,1863.0,485.5,,7.529943375969275,6.185179308328702,,-5.65945,-2.61112,0.76583,0.30507,5.82439,0.25023
646_80,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCC#N,616.7,,11111.0,6.424382698212787,,9.315690888484017,-6.75758,-2.48031,1.02005,0.32734,5.96778,0.31813
646_81,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)CCCC,,710.2,,,6.565546634589528,,-6.21896,-2.84746,2.48021,0.41201,6.16345,0.25784
646_82,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCC(C12)C,149.5,61.0,,5.00729645972037,4.110874028107724,,-7.36971,-1.51118,1.2657,0.53908,6.10542,0.14055
646_83,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCC#N,19926.5,6565.8,,9.899805783635346,8.789629639175496,,-5.79972,-2.88479,0.83073,0.22868,5.88935,0.29507
646_84,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCCO,8709.7,3688.9,,9.072192627232742,8.213083592322851,,-6.42897,-2.26283,0.88914,0.40974,6.28849,0.18571
646_85,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2CCCC(C12)CC#N,1509.8,,,7.319732477328918,,,-7.07766,-1.07628,1.22227,0.42264,6.33463,0.1158
646_86,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCCC(F)(F)F,33232.2,2900.3,,10.411274564694315,7.972569462347942,,-5.82433,-1.33995,2.85955,0.30755,5.92892,0.2598
646_91,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2CC([C@@H](C1)N2)CCO)OC[C@H]2N(CCC2)C,176.1,78.4,16667.0,5.1710520722880755,4.361824054907374,9.721185996142164,-6.8324,-1.53081,1.76764,0.28668,5.99148,0.38722
646_92,ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)C#N)OC[C@H]2N(CCC2)C,,5489.7,,,8.610628890023344,,-7.31038,-1.8998,1.92832,0.42014,6.44474,0.26877
646_97,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,1.2,187.0,,0.18232989009256595,5.231108670330521,-5.97761,-4.03951,1.16815,0.44254,6.38502,0.66045
646_98,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,,0.7,50.0,,-0.35666065832648663,3.912023205428126,-12.74114,-1.87221,0.54274,0.75276,8.14483,0.10643
646_99,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,2.7,559.0,,0.9932554767071284,6.326149491044187,-6.98773,-3.63287,1.45762,0.57003,6.82549,0.41467
646_100,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,,9.7,1311.0,,2.2721269164366404,7.178545491391465,-11.3141,-1.72448,1.27431,0.64942,7.9089,0.26288
646_101,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCC(C2=CC=C1)(F)F,,2485.2,,,7.81810842221336,,-12.43781,-0.81454,0.7356,0.63814,7.95529,0.24641
646_102,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2C(CCC2=CC=C1)C1CC1,,654.1,,,6.483260260255349,,-12.35023,-1.53463,0.42738,0.68779,7.88974,0.01958
646_103,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CO)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,3.9,6216.0,,1.3609791172348775,8.734881893656235,-6.81784,-2.50727,1.79208,0.24393,5.99834,0.1302
646_104,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCCC2=CC=C1,,755.6,,,6.62751214886187,,-12.16977,-0.74898,0.92782,0.60127,7.68928,0.16298
646_105,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@H](CC2)O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,2.3,561.0,,0.8329134707517392,6.329720923348008,-6.47039,-2.40238,2.00179,0.26794,6.23908,0.14979
646_106,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@@H](CC2)OC)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,7.2,5110.0,,1.9740824149099339,8.538954685154698,-5.8373,-3.4067,1.14256,0.58044,6.777,0.53875
646_107,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CC)CCO)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,2.0,408.0,,0.6931521805474453,6.011267198913965,-6.29637,-3.02076,0.95266,0.29143,6.67299,0.21974
646_108,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CCOC)C)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,,2.0,585.0,,0.6931521805474453,6.371611864325873,-5.34501,-3.49184,1.23072,0.29839,6.16067,0.52743
646_109,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)Br)O,20.8,5.5,663.0,3.034953467476387,1.7047499104185904,6.496775005268819,-5.9917,-1.35718,0.958,0.49988,5.57415,0.03879
646_110,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)C,3231.1,3174.0,,8.080577918610699,8.062747904236954,,-7.30013,-1.31824,0.95097,0.3228,5.85144,0.12052
646_111,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC=C12)Br,,1052.0,,,6.958448402803358,,-11.55141,-0.72633,0.46089,0.60504,7.79362,0.12436
646_112,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=C(C2=CC=CC=C12)Br,,5456.6,16667.0,,8.604581165984095,9.721185996142164,-11.95525,-0.63764,0.7828,0.65805,7.89289,0.11278
646_113,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C2C(=CC(=CC2=CC=C1)O)Cl,,806.6,,,6.692827894836986,,-6.97674,-1.83382,2.35239,0.1434,5.70296,0.16544
646_114,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC=C12,,34.2,16667.0,,3.5322259364661774,9.721185996142164,-12.525,-0.73434,0.88916,0.63905,7.80212,0.12639
646_115,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,,0.6,118.0,,-0.5108089572382115,4.770684709211424,-7.15942,-1.35423,1.15315,0.36276,5.99676,0.19863
646_116,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)Cl)F)O,,0.5,46.0,,-0.6931271807599427,3.8286416138803756,-12.8119,-0.78134,0.44812,0.73517,8.12344,0.07895
646_118,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,,2.1,,,0.7419421066228015,,-13.44562,-1.2169,0.98269,0.78517,8.25547,0.05692
646_119,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,,1.6,7.0,,0.4700098792262044,1.9459115776257214,-13.43175,-1.16929,0.95572,0.76823,8.2597,0.06668
646_120,OC[C@@H]1[C@@H]2CN(C[C@H](C1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,1401.0,,,7.244941553474765,,,-7.12092,-0.83817,1.84805,0.40077,5.74434,0.12101
646_123,C(C)C=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)[C@@H]1C([C@@H]2CC[C@H](C1)N2)O)OC[C@]21CCCN1C[C@@H](C2)F,,508.3,,,6.231071844126277,,-7.07237,-2.51248,2.99432,0.45366,6.47472,0.39951
625_1,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C(C(=C(C=C34)OC5=CC=CN=C5)C6=CC(=CC7=CC=CC=C67)O)F)OC[C@H]8N(CCC8)C,,7.0,8391.0,,1.9459115776257214,9.034914983061823,-6.26116,-2.14544,2.96225,0.55853,6.50862,0.31903
625_2,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=CC(=C21)Cl)F)OCC21CCCN1CCC2,8.0,6.1,4545.0,2.0794427916790545,1.808290410522184,8.421783008811799,-13.38233,-1.2827,0.70754,0.76035,8.2212,0.13863
625_3,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OCC21CCCN1CCC2,1000000.0,0.5,95.0,13.815510557974273,-0.6931271807599427,4.553876996863693,-12.94485,-1.086,0.81658,0.76844,8.15218,0.19738
625_4,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OCC21CCCN1CCC2,,0.7,21.0,,-0.35666065832648663,3.0445229139137857,-14.18402,-1.21733,0.51175,0.88283,8.43362,0.03361
625_5,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OC[C@]21CCCN1C[C@@H](C2)F,,1.4,42.0,,0.3364793794528456,3.737669856378578,-14.21341,-1.25029,0.59126,0.90798,8.46243,0.01903
625_6,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=C(C=CC=C2F)O)F)OC[C@]21CCCN1C[C@@H](C2)F,,3.5,1800.0,,1.2527658256341434,7.4955419494398114,-10.35331,-1.34231,0.53057,0.66289,7.37469,0.19302
625_7,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,9.0,11.2,1417.0,2.197225688446713,2.415914671157793,7.2562972467478435,-12.95018,-1.20568,0.49636,0.82854,8.22374,0.20634
625_8,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,3.0,4.3,271.0,1.0986156219958874,1.4586173482782077,5.602118857780069,-13.07821,-0.83195,0.30248,0.87175,7.98947,0.13055
625_9,ClCCN1CCN(CC1)C1=NC(=NC2=C(C(=CC=C12)C1=CC(=CC2=CC=CC=C12)O)F)OC[C@H]1N(CCC1)C,,186.7,6786.0,,5.229503104109539,8.822616946817798,-11.42581,-1.07887,0.39597,0.64881,7.54358,0.1676
625_10,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,19.0,22.9,5662.0,2.9444395054820913,3.1311373472413213,8.641532467438005,-12.84204,-0.6784,0.30539,0.82012,7.80495,0.14597
625_11,C12N(CC(NC1)CC2)C3=NC(=NC4=C3C=C(C(=C4F)C5=CC(=CC6=CC=CC=C56)O)[Cl])OC[C@H]7N(CCC7)C,16.0,10.4,2844.0,2.772589347239586,2.341806767685326,7.952966794439305,-9.71451,-0.9043,0.59487,0.47341,7.39178,0.23172
625_12,FC=1C(=CC=C2C(=NC(=NC12)OC[C@H]1N(CCC1)C)N1CCNC2(CC2)C1)C1=CC(=CC2=CC=CC=C12)O,110.0,,5556.0,4.700480456701503,,8.62263370567409,-11.74628,-1.05807,0.9111,0.70284,7.80506,0.2283
625_13,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=C(C=C21)F)F)OC[C@H]2N(CCC2)C,78.0,61.9,5556.0,4.356708954894712,4.125520341241426,8.62263370567409,-13.75018,-0.93638,0.42921,0.84023,8.17449,0.13034
625_16,C12N(CC(NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,300.0,152.5,5948.0,5.7037825079895335,5.027164661621234,8.690810309261282,-7.22948,-0.77359,0.90722,0.47017,5.69178,0.02589
625_17,[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=CC(=C(C=C34)OC5=C(C=C(C=C5)OC)F)C6=CC(=CC7=CC=CC=C67)O)OC[C@H]8N(CCC8)C,,8.0,5556.0,,2.0794427916790545,8.62263370567409,-3.85645,-2.62339,1.27224,0.57041,7.70704,0.42533
625_18,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=C(C=C2)OC)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,,11.5,1371.0,,2.4423479049340435,7.22329568685626,-8.85031,-3.2855,1.13683,0.43199,7.25839,0.30677
625_19,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,,1.3,1705.0,,0.26237195674559777,7.44132039558272,-4.85244,-1.73094,1.04527,0.53775,7.64638,0.4632
625_20,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,,1.6,2156.0,,0.4700098792262044,7.676009936667106,-2.80917,-2.3582,1.09099,0.47876,7.68932,0.59329
625_21,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OCC21CCCN1CCC2,,1.0,1269.0,,9.999950000398841e-06,7.145984475594608,-3.15725,-2.51553,1.68057,0.40396,7.68925,0.40369
625_22,[C@H]12CN(C[C@@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@]21CCCN1C[C@@H](C2)F,,1.7,140.0,,0.5306341333978106,4.941642494037873,-11.22549,-2.3423,0.52375,0.43897,8.06442,0.06402
625_23,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC(=C21)Cl)O)OC[C@]21CCCN1C[C@@H](C2)F,,6.6,264.0,,1.887071164182747,5.575949141025103,-6.34345,-3.14582,2.6664,0.35559,6.84819,0.43663
625_24,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,,1.4,377.0,,0.3364793794528456,5.932245213973209,-11.53659,-2.33408,0.79809,0.85184,8.29014,0.2593
625_25,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,,5.3,784.0,,1.6677087073487489,6.6644090331055095,-6.98745,-3.3525,1.97185,0.55745,6.70285,0.33874
625_26,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C(=CC=C2)F)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,,7.4,3541.0,,2.001481351560562,8.172164454935965,-7.56118,-2.61141,0.83391,0.55804,8.15112,0.26086
625_27,[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,,3.6,44.0,,1.280936623235984,3.7841898611909626,-7.60412,-3.63156,1.93928,0.49685,6.7868,0.22612
